UserId,ReviewCount,AvgScore,VsOverallAvg
bcbd86a46bae7944397f41fc8d0a0520e4044f7c0d0147b644a7254adb2728f2,13,5,0.82
8007b815f631b3d592a276a923d3556eaca7e3610b2c77b79c7607a40e121ba6,13,3.77,-0.41
700996956b5b5865d454c7fcc9e36f7b3daacdde6aaf4d4ff6efd04dfe83399d,13,5,0.82
36dbc6aab0be020c1bc7248dabda48cd9fd80b00a4c8090ef114da004aebe5d3,13,4.08,-0.1
8fdc998bd5a7d008d1617542b569e2566a541c2806fde11f38cd8c298a91dc92,13,2.54,-1.64
33ed830a38673c3596b9f958e3b4322c6f2725143f582da036a7fc88b7d5b32e,13,4.85,0.67
3579ba9ec5c5193aba38c3f3a9925c3b1021f65c26b527c5de8658ffd2e58b71,13,4.62,0.44
cdd14e488f1f6687a027e0e3121f418ee7ba2ff745c985df68e1c8611214ec06,13,5,0.82
fd43e38862abc2623837f607b98e404c3a8511bb48d096f5712eb2d96524ec54,13,4.92,0.74
94c58aac080dd3c2a8fceb3354c3463269aef4ea2e759d738454314f3aaa02fe,13,4,-0.18
6d6f2e298970f366e165a5a5714e9d8c4a81543ad4f6fd35d1394e957a37e0ae,13,4.77,0.59
572b6f895a4fa5380c5dc645f17b9c00f640a4f8c73044d76ea3ce8256204812,13,3.77,-0.41
841d9b58df18bde6857293fb8b2a1762539f4eba166e5629bb8bd9ed28d37f22,13,2.08,-2.1
913a9f161e60a4210e9a6f581cf0d44a01b619cacf7c68f887b5e9ed91bc30da,13,5,0.82
3ff8d62056fadd20ede469fa8f4966c4040a494acf61412d8d961f202969bd6a,13,3.85,-0.33
fd58a4f9361b08b368f8899f43052a5528641bf3348581ab3c9a05ecdef02951,13,5,0.82
c22786ad609bc8fb34d77e1804298a2272c5d35c6b0470821c08d5327f39c793,13,4.38,0.2
139cc5fdd1a710d9e8e242ec826284b91cc201ff3d87507f9fdabd88a7da863c,13,2.54,-1.64
1102a0a723096648a75ccc2cdcc65f51e3aa48aa715683970b8297f89936f72f,13,4.08,-0.1
11e3d6a621acd55df298fdf49516205fa7c5f7ba5af7dc8385c1ae23cc4990a0,13,4.15,-0.03
cb95de5f33306a2a1f8225b4c1b54f2b8d6f36edfbbb137a883451625684123d,13,4.77,0.59
4e33ca1350ebc2115f76e3f5cf92e5e8d9690ed967dc18e2e2fed8f7bc1e1adf,13,4.38,0.2
e942950ab92fe5b572d8640aa5ef3d3f381607b9803f46e2804bd13f41c26574,13,4.08,-0.1
0f572235f1a57bcf1ddb1e0e891cfd712010d43d93df263aca26abf3abb95f5f,13,3.23,-0.95
8473e26970644f21b7ea4f90f586775e6f7942f70118275e473c778351c2532c,13,1.85,-2.33
279b76e0fa5ba5e28a47492f057d8319744b5f913ee0c7cd2298083ddac489e8,13,4.62,0.44
0a77256ae48e649c7528b90e3fd6c8279a32e825837817896ae3fb2f26c17703,13,3.92,-0.26
08d58c7e7dacae9580ee04babcd087bbbdf744b12931ddcda663f0fa4fa1a794,13,2.92,-1.26
41b407aeb45390a89013dc5ad6714b6faacad3a04debb68654477d23321c4956,13,5,0.82
79896caa975f682dd98c8e6205ce1485ed67a55b13526efade3d906a5cf05b4e,13,3.54,-0.64
6fc038220ba684cc2be6101280ac6e0bde52829cd548d409eca6a1da73517601,13,3.54,-0.64
852fb9621bf57141ac69f65f46d1454929406d1a415d7b06b8ce41ac9e872e28,13,1.31,-2.87
461b1f71e65d019094f58863c44469fe62f552cc3c55faa029b24ef0e16de784,13,4.08,-0.1
08f44d9d451accb09611e11f3207aed218b5ad5acfeb41535e095e170aa1d35c,13,3.15,-1.03
991af72fb0fe44cf31c0fe027767f6bdaa636b5b5aca68227b5ed190df171164,13,3.31,-0.87
9463375db7e760bb6690e5e5c08d0a66bc4f7faf22efc57886c347b3d5721643,13,4,-0.18
5b14944d8d42598a9c6dfb7da853a89b56f83bbd2d4226d67ffcf391e8cabbdc,13,4.69,0.51
a779c4ec5f152319957ff6bcc1cdccf57e0f37c6ec64d66aa28905905edfd815,13,4.62,0.44
0fb93d3c20169684f2cc9efe34168b203ae27f175ecf0fb9294e4eda2b428a1c,13,4.69,0.51
3b68481a6b8b2820278bf3b269f32c3617b6eca5a45d79909c259136a2e86c28,13,3.92,-0.26
f32cb641b731a27e5f4fc7247b1fc855c0bca36a09f443a9bc51d701f2f4df8d,13,5,0.82
74f3f2f5a9730fcab8929f41c699443b77a2d1066606d4801d74b06f4d08ec12,13,4.23,0.05
b2b1ee3bfa358f199e612af538735c32cb189143008c773edeb00fc0c505994d,13,3.69,-0.49
c7fad5623b25af81e705914160a74bcd3d8414731653f9f71d83aaa3756f6644,13,5,0.82
24cc53503efb750fa3cb2cd65c15ba586217d808e740ff5354271fa9367562cb,13,4.54,0.36
ed4c3a173e80f581a9f4a39e98e05ef7e3923a23c058981c7e7b6a613319bcf9,13,5,0.82
3b3af8420f800fde075b529443e4abe52cf9085edd4738514f474a72312a4ebe,13,4.38,0.2
8af287f6ff549659e69bebbb7e1a20a6f6fdedd3308244b0ad180a88997646b6,13,3.46,-0.72
212f89752b1ee7b3750e2d38986225494fb7c37903629d5a5b7bcbb52a4d811f,13,4.23,0.05
d49d557f7e72cbaee6e04df28db81e805974eb4d14dc0f5eeada8c04293d714f,13,4.77,0.59
15288a01a55772beffe5de082a2c10134e2393a1e73f7bf190ac3dc0c343e3dd,13,4.77,0.59
49b7312c0e0ef92f68095bfa323e200ae286c20be42996aee9e13c33fe37aac6,13,4.62,0.44
8113c1fd69a39e805e70087ab2729bf72e0734e7684a32606f6119018cf847f6,13,4.77,0.59
8be9cc5f3b67e95291cd8a23f12b93e0d2db9e280842d86c0092e53e4085ab15,13,3.62,-0.56
54f2dca789582fd4ab3ac9a7ec990090ea5bcff737285e8484c66a51f8884759,13,5,0.82
e2bc97f123d6ce73fdc045f57646aec7da450499a34cfd1f11522e7ad68eb7b5,13,4.69,0.51
840f9aa127dc086d44a8c86c4cb921a0ff1cdcd2288cc8559f093cdce525796b,13,4.85,0.67
6677a72cd29d009a4b51ca882d1c719b1f3710178885cecb9418fe7139f82021,13,4.38,0.2
451b55ea81d591ad3d3a4f51fd1b8cc02d8957ca5b587aa061b8790fcf23846e,13,4.15,-0.03
4ca60c89c9819caf7046df667f6eb37aba627e9a3636f4db96e56033bbb08fad,13,4.15,-0.03
e78986efa0d976ee00d4512179152f3437cb25e9690109f0627537f4545648a7,13,4.69,0.51
a2d5146aa39a0eae819b08b6957550babe2fecdb57964f6b508a04f22abf938a,13,3.69,-0.49
4d52db1eabdf3dcecb12d65b71fdaed88ca40e4d670d99f3966145a445f28ccf,13,5,0.82
f9fc2a643eab61d60310ecf02c2b99d50fee7111e869936f1df42b786fc31d2b,13,4.08,-0.1
0bf13af8776f4ac0b8f3992b9a4ad6f78d77dcc71c42c6a75aec543498030bbf,13,4.92,0.74
c2e7bbb915cbf7688079b3fa61dda896d36ec8547f3231886cf7d83841a23b07,13,4.38,0.2
202a82aad59af6053aef3189eb35c1bc5eaf9ebc9d25a2494685a9af9c885593,13,5,0.82
0a6bded8777c085a5289748ff6fe839576ac54ba4469f3f560e8f9adcf34c2a7,13,1.92,-2.26
a319350dbb88171d80e3fe626f0d8732059dcff0bcbc1b8afbf9823aaf4da04b,13,5,0.82
3230e1f13b11617e7df3ebc46c737cd34ce98bec18f95e7101b011d28b7b2c18,13,4.62,0.44
6edb5d38bfc8e5519ceaf5467efdf529bb32d2f9ae12122307c6f14504dd3950,13,4.31,0.13
392024929ce3c5c8a808163ccfbd07edc420623833da0977d137481125a9de1d,13,3.31,-0.87
a98fd16b781b69f55dca1873e141e9a5fb4da6c40ec02269085a11cff0a633cb,13,4.54,0.36
87cd46da4bd69390e3bf252db3ff18c1acfa2491afad0489782616a856a0a933,13,5,0.82
de5275e58fc6ae3995c4a81025801642564a65fc7060b6024cea482bf5df5185,13,4.54,0.36
e87dec719bd6335ef3e80850b1b04090770cdea6023d66992777d5715ade22bc,13,4.15,-0.03
66be79cef8da3fa86b07ce281257762ccf9e73c22572da344c83230d15196e55,13,4.15,-0.03
7d4fb6127c7d6fae35238c0f55ddbd8691e4047e8b12125d6a5be1b5e3903ec2,13,5,0.82
93e52f32fac8bfcd3c107a60095565feeedf4c5bcb514b77ddd841e02933c265,13,4,-0.18
5da16afcf93950a9032ae954503a5b685f123db5a8b0012503acb875e6872db0,13,5,0.82
41c0907fe4ab22ee011a08a066bbce45e7b05f26d3e2e9b3afae006e52450b2c,13,4.69,0.51
492f0bc73ef3755a02235e26b96f3b48b28189dafb16bf5e0e1c2358b17d9aac,13,5,0.82
ab0950c20065f9e903556393570dd6cc827b4c0449525006aa4acda19790d77a,13,4,-0.18
707ea432ad6e9d3710879e10630616ab6214fd98a41389159811fc907aff38d7,13,2.23,-1.95
7a933c1ca5e429b3fe5c3e6a435f2160f5d7b11f14662cd3923c8a566e820fee,13,4.46,0.28
e75702c90cea97f2303e9849b16edb5ae06fa59d739951d405ff136bb3e6d5e7,13,3.62,-0.56
01ae6a631edf256be14a2defe92f039a6ae3f9e43532d5680996f97379bb250f,13,5,0.82
d9d7f64cfe30c779362764127e6f0fb5e9bcc6c1b7f59978f2ced78a4547bd2e,13,4.62,0.44
8bac8562e17809bf4c3fa054c88df0907e7bb52890e4fde3d8a872889287d365,13,4.69,0.51
9ad01d78cc3d88f4230de8d6f98868f1081c2147aea336be67f1965bb3c7f2f5,13,4.15,-0.03
aa2f5aee59f6d544136c7318daf3e61258ae50221f0b21f7195ae192c30a21d4,13,4.62,0.44
722a63325b9d3dd11f214408947b3d8ef000045172a62a4280308dc3ca59a203,13,4.15,-0.03
62a1084627ffd176607c879fc39c8d264d0353d6c5a4538a38d5a021ea274805,13,3,-1.18
2db50425eff9fb398c0da8cd4252c4028306abf953f4a58412d170beb9fc0ede,13,5,0.82
d201371c54acf219bfd1cd9a34b7c2463d39b96b5152e7303a54bf7c462b022e,13,2.23,-1.95
63c6810530a4823b5d376ea9c31a43493d49494ce3c1054e4486ffddc9b61843,13,4.77,0.59
1caa6aa90919447079c24e5fa3c3ee9d00a577dc7f99dceb33c2a5f456d7e872,13,4.08,-0.1
cbe524aad60af94182590e38414dae3f3a6ebda87f214c86edfdd6d2eca8d74f,13,4.54,0.36
2a9115e9941a7b94d949650875b0bf53ae488bb9951760cf0c60f568a26bc757,13,4.38,0.2
d64f338c64f2b2f614962ddb07da85d6499ff6e6368ac065d8e48b13128d3512,13,4.92,0.74
66dbd8f2a0cb100e205a73d383eab9ddc273ae3445e42493f70983552f650af3,13,4.15,-0.03
101aa5552d6c80628864a158d6d8bfaf72cfa20f4da713c8792dc831ef3ab8bf,13,4.69,0.51
15ede660456c8b127f66827653de2ae969a06a408610f85cfe32f4b52cec0527,13,4.69,0.51
d8c6dacd4355dac473eed59ea8a18afb35e89becafe777cbfaefae2d05f3b42f,13,4.54,0.36
9a5c32096202ee125aa1b1549bdefddc9d96b5f224aabf9541832fae0f297a6c,13,5,0.82
9062285f343f69db6a857466826ad7fcef808b74a16e5b53f0ee02e71c418df4,13,3.08,-1.1
52d5155e4f9013084625a7f474abf0630b864b2c8f367c13ca78a93e6e15b0b1,13,3.38,-0.8
93e0e1a22bf7a8fbd077093f934087aeaa0cd7ec8104f14d8a1a25efb6aaaa56,13,5,0.82
f136e3cd3704bd8720d1ac7fe8dbf175d3cfc216898649fc9a25fbf05c8b2c1b,13,5,0.82
8ab8847ad6dea4cd11a6de4814042e7d404aae2ad0c6b5dcad9919e4f4f7379d,13,4.15,-0.03
bf772ac7b6ca0dc14edb638eb7a502a580ee9180a59770920e7fd001259224b5,13,4.38,0.2
9888b098a2eef7317142bc9dfd870d8d9efbafeafa35ec7c8bc81d823fc0c0bb,13,4.69,0.51
8b5f9049ffb0e0d9c6c6611284c7e0763fb23104c3f03a97c73b0624ff803e5c,13,4.38,0.2
ff7639b745c19e55c0729f4c6d20c9d9bfb12423c382fec86f252db5238de07a,13,4.77,0.59
cf0f7038be16d1b1bd0c0d83eb3c85c309029d6949660aef300cf9f213c424aa,13,4.23,0.05
19654b1e41928dad18de1b4786441c6b485990af5f8effe1d03672444f9abe10,13,3.62,-0.56
2cc7d8c165e51354cb82cef8e98018ad315553fb1ba020b4cbfdba661de1c950,13,5,0.82
d556dc29cef00f58766e486b4dc52720b6d4c91a1c12706e0ac74225c2e1bf2a,13,4.38,0.2
b5eb912f01a7b0eb6893103f0007f08b4e90a6476a3ed1a377c7b18028235a19,13,4.85,0.67
25ab7913c14843ca546d9c7af9dad6c5e07e30d182484bccc2091b8eccd44e71,13,4.54,0.36
8a27f3eedfe443fdf04c834b7e7cabdcb6c22b6f0f1c259e8ebd086108623128,13,4.85,0.67
12e25152a1d2a506d36c11a48fa59e7c1636b76eb882b6472d77ef5c78333906,13,4,-0.18
379f4626f966b8dd0c3613a8f9ff9ecef1444effd6e7570aebb4c648d1ef2721,13,4.54,0.36
b46e3f980a52a6b92873b7d675554c97330d0e20166cc1d11451dd4681f5e230,13,5,0.82
5038ff06c51c5a4923c9ae81293829220fa0c4ae0d594bf86eab38e61cd924cb,13,5,0.82
ca6d562e8d2ec38f8f0ce73326e7b71ebe2fe3cbb2613162d2b35b4bd7d311b5,13,2.69,-1.49
72057de5f2f55779573473e150a81859fc40137f44a41da0bc3399aab5d80a2d,13,5,0.82
92e4cdab2deb288f4cb188a6528611c3a63ce7dfa91aac7018186a59b7b7ee9d,13,4.92,0.74
170f65fa911a4a4da5cb6e608b8dd984d9b17087a0460e8c2771c24bf160bf78,13,4.62,0.44
44c0e78544a291c8c4bacf027efc0b0d22863909e10d26000a05857a5361c3dc,13,4.08,-0.1
1c3d6fa5c74ce761095695d9d3c28ffbfa1c9d5dc5700460a7a11e965169423a,13,5,0.82
fb3bb4f2c68edc5ddefa60897a8a8c6d367f12874f807596dfc356afeb14aa80,13,4.92,0.74
6e50dc7dd358eee3675197baac1520c46fe4a00fcfa91cbb4f7f899582a29b59,13,4.54,0.36
2cb843e6be29ce097e8f7342562accda928964c81d82fc6a493db7a8640faad1,13,3.62,-0.56
50ad7e25dd0d24d3e1d8bf50e2dedaefea964b55cfd3a5f689044ae6afd3d09c,13,5,0.82
2bedef35883801d3842ef362a78b1487f4550b784f73e07b450e8df4ca9e2ea8,13,5,0.82
d77322efbab0b1448777475ecd821af198907fd2fb2e945684d0ddce7e84800e,13,2.92,-1.26
63e8edfdeb40fb60d2ed5793e1e06f8dfac4cea420154db702e523b93da57688,13,4,-0.18
d24f6b32ea0ff1be00015e262885d9ec091d73c9cb9939ee66d6493da70b8015,13,4.92,0.74
245cd4c9db96cfa3eb561b5765f381cdf306811e55883eaaebd5117933c24016,13,4.23,0.05
320b77690e2925916b864c0f0e3a6684c57f4a974ab0fbb7d6c9b50cd446ca02,13,5,0.82
8adddb02c6ef838edbfa7af58c7063efe3c88f3d2c3cc3869644dc51346376af,13,5,0.82
494af7c0c05dab4fa17204a0ab8028eea65b7039d1135a3ccdeffe6f220684ec,13,5,0.82
ff2ed4a8a638f5ce6025339945b2a5cfbabc8d75e5660f7a3c8a15d3449d3acc,13,5,0.82
8daf198791c06187af33df8da601c42f9fe506ceeca3f91b5c28a62d66d3c61f,13,4.15,-0.03
89e0be4d11a3f6c9ef6827dd19dbd8b07670dba70b9f584833e22afb262721eb,13,3.62,-0.56
9c94bf1fc813c5fc385bf48d07563f1ccc38dcb7269ea35a005fadf0c7ff0630,13,4.08,-0.1
aeba394041c050f0762f368b27208598256140502e0886fe4f30ac721198c453,13,5,0.82
0ee6318c4c030a3e0d28b3af3a47d60da53e35f254b87194d6bf3bf7447d53df,13,4.85,0.67
efb9fb66e054e39c76ffda92315d925438f22465f22c92f03ef99c3c98bc0e9b,13,4.15,-0.03
627e84fa50ad0f11f3e211b15bdc9d1633e55e9d18222c6d0ab01266aa638563,13,4.46,0.28
075f99e0c6f626027f72ab648a159e4bbe90ee7a3c06b0e3f7d0025eee36684e,13,3.69,-0.49
8d6abe9d6db2a4aaf7470a82c283028bf379da0f7fdd7a4260b26af79c95664f,13,4.15,-0.03
8beb86080dc8bd811dc238cc344a956fcec767f34db0ae7f06ac223fb865eb82,13,4.54,0.36
a05a2cfe93dd6eaf8a32bfb903c2b079e32f328ca7a1831d13595962750e765f,13,5,0.82
2c84129f28f91a326e96923c6124b7a0e48680d101e3581488db792c2978d84a,13,3.92,-0.26
120ec10b8be0e2f2721e61d4b3e28f0e840fe127ccd76523c4c526de8ed37828,13,4.85,0.67
f34519839fad74adadaf067d497a90e87128b57543c1cac75e354be9ca83904b,13,4.38,0.2
f223d010858e4cd3fe740349a96589540e7e92c1631f74113eb5a08b456241e4,13,4.92,0.74
b6ef60b90199b6967aad1671bda6e5057f67e3999dff17a458358d5ba063bb0c,13,4.62,0.44
e55ce99816480f2833c789473edf56afdc9e4b693c8e469b1bbe4146a69a2775,13,3.62,-0.56
969ef6868b7c310e20744dfc9058ba81dcfd839402857e487ef7bc94dd6c7ac7,13,5,0.82
6281f2b4ac50e17c85f60ebb577a947e85c8aeb989fe20f257fb743df257ce21,13,2.92,-1.26
4a7da2439983d75383518fa0554d3bbb3a38d3e00eb1f6ab5af06198bf5e12d1,13,4.62,0.44
e9cfcddec920187bf9d909a498e269b727c206954b397a904aa6498608f22785,13,4.38,0.2
847bce32f8b0974a1d8cd0214320db6e793ce1cb969e77ddd39741471d6a98d1,13,5,0.82
9a5494b7a9da129eb12f7b51754334772c1af6d7a6eb6783db19b07cf976fe48,13,5,0.82
c34a8694b36971ae9c1221c7433b7521de6284f02817ed7ff5859b49a6ed425c,13,4,-0.18
bc103c4f907ea762cb8c3212d3b81d1e6004ed55c1c5363a736352d87b8d52d6,13,4,-0.18
aa52e6e88f06275ccd274e92d7266091d94e1feac6cb7dc61f1be2cdb0b657dc,13,2.69,-1.49
8d0695ce7884c3fc2b494e8a6900f9e65effab51b3c2d780129e5e8029f2a3b3,13,4.62,0.44
22da2ce91ef9904d774f9b7d52a86f86242212ecd98aae674d8bd1f0b62c015c,13,5,0.82
a629663f3a75257e927033b73af72132d308c00b2f442b80a087dbd5f50b6411,13,3.85,-0.33
e8ed60f5d27048523e100bfad537ea12f6f1380696939ee330b4a1c37d1c0cf4,13,5,0.82
198d031e924793ea5ac035e7b885fe5da044241887dc3675565230afaab8f461,13,5,0.82
ecd298834f46ca11ec8fdbd6ded1cc0e80ea829d375ea78f7dbe19d76ef957ef,13,4.46,0.28
8045745cb068d565f13a0816878fc492364a43905f9ef01b615865b1aae57eb6,13,3.92,-0.26
45926fd74591b8ac6d3c2343d9e7deec3d094282b8790218bfe9e69014606be2,13,5,0.82
942fc24045c4d58d2d4723e13b11bb8fb92c13ed8c285eab07928df1f210c34f,13,4.69,0.51
d555b7fe56ea0a72516de80ed8e05dc2b7b0535ea4deb90a997d2cb6bf9ab63f,13,4.69,0.51
78212255ac5cf2d0eb2e818fa5c7c43d0b3a87f4509758a7e1989a41d180a0c8,13,4.15,-0.03
24adcee305807e62217d6aac3d5f819e642e89e102543de41d793446a54542a8,13,5,0.82
b3c752f53857752a876a16b7bf4356b978e6df402fbe97d6e6128242b332143f,13,4.08,-0.1
ecc9419cb8df902df445186c539b0919842d520ce6a9040e75d46ec8f5b9cc0b,13,4.69,0.51
c0a549ffb471db1f5666534a71af73a05f990543f0233bb56c93d89d243c39ec,13,5,0.82
ea173192805f5f14cc32b38154032985166c0a3d88a622a4060e1c920a08a0c6,13,4.62,0.44
f1638738b111b09e87bb47e429efbf85e09dc37750f918e8b0c38bf10230ad44,13,3.69,-0.49
d71e1d54428cf2693908e774126737bda50e8f9c59cd3383cd30097289aad738,13,4,-0.18
dde88f67050eb757e044c42418b3e3d981c86149e7563c86170507a082a757c8,13,3.31,-0.87
017a1dc160a2d67eb04997c5b6562f86717b59b1a57ed1cd9dee4e225ab517e7,13,2,-2.18
0880bbf8908668f8a9edef7669bdaa8d415063ed3484ded4a51536d1e31afead,13,5,0.82
95bacdb5dde00454aa68596c97179551d0bc94e5562a67193a369a05dd41766b,13,5,0.82
fe3389fafd9449af4a7621f7a75b2bc8ae089bd41810cdd0562123e89d99f561,13,3.62,-0.56
8b773992981975b632647b5e975661cdd39e83c3656faf4a8043b1073868f199,13,5,0.82
4a2ef9b9a9271d72d42c20fcd8943fb948dffc06d6425c43ad33f97c285c8317,13,1.38,-2.8
60c638cb98ba9638e4475f4238fdfd342312ea47b2e598c80fcf627bf16b03dd,13,4.23,0.05
fda7dcb0f0df3f8410ac9045495ceb72768cac6a8306adbe06a4876be6e5fac3,13,4.31,0.13
a20a5822ebe383ad6b90e622d524bf8b06f5de26af0bbdd76e7d26276b821b87,13,4,-0.18
121611d87861915cd3b21e7b1a6ae801bacc34fe4f7899d669664d92ba3b9dc8,13,3.38,-0.8
03ded6415459c25295948786fe4f90454ccbb25a84d051c09df9820a2e3f87d8,13,2.85,-1.33
a0a57dce6aa195bd20f2840cbf8519c692ec6700a75d46dc0115db80836c33cc,13,3.62,-0.56
10e2e2a9e114c959e118d9a1d72d9fcf0da23f169f9cc87691b43e37b59fe232,13,4.62,0.44
282f5a2f893fe5172d3b7f1b0765d490df6fc704ada7517fcb3329643f633ea5,13,3.46,-0.72
9ee597a0c4e8ed9a6fa64a35d499223e01a33514c2d6367f5164a502095977b9,13,4.31,0.13
7b4fdfbc98257ae982627b96ae9e5633edcb4895a95d7e2cd397b3267796d352,13,3.69,-0.49
2469c08b8df4a9701ae8e46e997b28a92c336e60b24965be42536b6341fc620a,13,5,0.82
5fbfd0689ecd3fb04515c9a638cf7c50e429190efb834b4f978ba638793591f2,13,4.46,0.28
94f0b887821dac5a452f903e5a8741865947686be2fc02f9b3060f7ad0a5f21f,13,4.77,0.59
46a98406c76ebc108458b79b9c1b0e8a0f02c0e5aadc5a4ecdef5acd8b620ec1,13,1.69,-2.49
a9eed6d514c00e167d4c96c65024c12c69ba8407f80779bafe65582a62fa3433,13,4.31,0.13
ae7253a8f304b6a45a4c12ed3497b1e9a60f574b69a63b33a6b68fd282814957,13,2.54,-1.64
fa3a4fd80ce87e6dfc139f1ecf24d9af351b2470f788d2483672aa0171fcedde,13,4.46,0.28
045c49a2daed85871c30892a50e87f8acc83ee03b2a34c80d1469e4b9dfe2f77,13,3.92,-0.26
e8c812477903f5d4df18e1fbd6b9805850d6af39fa94394c35c6c960adbcf6ce,13,4.54,0.36
9bd670d817ec9b208361aa2d1848a3b4bda43d3485ae6cc0a5367ad5d06d4409,13,4.38,0.2
3f9187ed3185c68d13a75d9abc85745bc3a06b0f0280d5755a925dcce3ed5412,13,5,0.82
0b069f4b9115b68237942176618da1b6849c5bd0c28612d1ce691e72d272e022,13,3.08,-1.1
9b713860bf932096bfa7cf78efb5c85846cea4247413fac935bc920e07bed7dc,13,4.08,-0.1
5e1013810111ee911ae3db0edc0bb4de6ab99361b8d027ddab8c626fede66fe0,13,5,0.82
b62ed64c67d80d59c50892019a8d1ecb63c429919f952d85eae79c2bc1a14614,13,4.31,0.13
293c564afb5ef8801b52161e2699f6cda2f93ec5b7972519d0e20eef83524569,13,4.15,-0.03
223fb78996cecbba9a4fbfa064bef42b7342db4cfc3cc69706a1dbe130171a7d,13,4.92,0.74
c0ddb2b02312de766e30c6033bf5d427a46a46bff4eefb49ef96cf80d1bab92a,13,3.54,-0.64
f07c6a5d2c3fea897658ebf45af3f11447f01624d0570899c6402501ea8667c3,13,3.08,-1.1
350bf442831e23d70a63b84f1daf24f55d0527732110e94c21f3e09f64db0a4a,13,4.62,0.44
5c19683bd6d7199476bc0d8d8652dba37c88d8345b583264175b28f3ad0bce5f,13,2.23,-1.95
a712c73a010d55e000d5136818df594bf9bc906832cf31b71772e37cdbe71bdf,13,4.54,0.36
13e02f98e20bc670628c591dfb1c0e935ade520e80df9ac5f5b89e2b7657d756,13,5,0.82
76d538e575b24cdbe205ad97b19e69b854dd924eb628374ebd5a8345c6e7ab92,13,4.69,0.51
437366755daa03675d1acaa9b8a0d1add349d939ce0097f4088e16ae1acd0634,13,5,0.82
af409a15917c8f47261e5f5ceea70bd96ac5653c68a15242ee56e9210f04980c,13,4.08,-0.1
cc57bccfd540e374fbec9793ffa4f63df6cd89e3ff17026efed17de735775c85,13,3.85,-0.33
f8d6a0c1b69fe26746f247ef1cac6651bee5abf6bd261a4b7c9852f0492c888d,13,4.23,0.05
c991051595805db530a478b59b820a9d52b7aa0ee7bb73bd1ce27dd4283b154a,13,3.15,-1.03
2ab629a15f101cfaf1b976960c9ac827f6a6f2ccbb96cd4bc4b3046f1c558be3,13,5,0.82
0703267fca3963f6114935756eb6c3542985e9eb98fe833671de9f67fa54ab4b,13,3.92,-0.26
15af7610b60e3790dab107637a5e06759d806c4b7151e7ee8247d662122fd500,13,4.69,0.51
6e8a37c247a3f12f5330a177e83d5f9a7b45a96752d15af30e0eb071b00d8ae9,13,3.92,-0.26
43fa688c4e28b36af795a38fc9be83d74df55981448f61b26ef29564df6167a1,13,5,0.82
c38cc62d8d7c4afa5b68913f18ccb95949ab90a50146e665df9dca0db8e8a484,13,4.15,-0.03
9307d19a22aed531c20d72db0b0e2e309afe635d745888136ffacee0672bae8b,13,3,-1.18
8e427f2277bb7ebf0259b9e25502256e0fbb111a3d59dd4994468079bc036c81,13,3.31,-0.87
3d529e3a282565401b70f23e67e402efa1fbf33286d0947940ca48b0be5413ea,13,4.77,0.59
fdf888e6a4cc0721e1deec86589c35b6f37716c38e09dbca0dd4da1993fbd321,13,4.69,0.51
2b5a71b6b34e09dec555cc98fd429c246b593761c1edf9681f1c073baaf2b5ce,13,4.92,0.74
8acd99abfae6a8a5beadce9c40b00875dd97f3609f9dc6b7e43470886eec6991,13,4.23,0.05
9142a2924d591a557fd4554d5c9c1c230cf967fd0bfaf5dbc80fedd8fee9cc4f,13,4.38,0.2
c9169760b24072f2e0e17d077b85811b55578c190a05aa91c2696c071c09d0b9,13,4.46,0.28
c22927beddc0c6b011ff74adb8475f30ca00ea9788c64aef809a1e3e6b86c99c,13,4.77,0.59
384d959847fe30e9ec2a2228f2283bb689fa3ed7488f19ac3874b27cbd67c1de,13,4.38,0.2
25f1e1acf79754913bb84f7f8cd6ec85def0982985f875de68b6d16cb5f797cc,13,4.31,0.13
893756e3887e3e2bcc147ecc0b5cb7ca9cef3f812d0b4a9737e138701410910d,13,2.62,-1.56
cae28d932c00be941c30e4be213c3793554ddd1321e521fbfa4c7094f0a7e263,13,4.92,0.74
3b198fc08f6880279c4f0358054f6e618e45ae1b00061ed1475e527bf1110691,13,1.62,-2.56
618ef9a55c219f3271ac22b531df204265d3f800c40da7cce44f23f0b46e4202,13,3.15,-1.03
859a5ae5bef4c22c4eb971647c4c110ca3c3c94099a90ba4cf8e3ddde134d7f8,13,4,-0.18
a482b0e1de293f71af863d8264207eb1baad280085c77e055daa46fbc3159659,13,4.54,0.36
051be8add303cbac61c5fe229199e7e3e4a8773b564fe2728c6b20333cbe3047,13,5,0.82
6a727a5c133fa839aca59581d9aff04cd5a0ecb8ea73097fd4a641816dce1e25,13,4,-0.18
5e2dccd15726b1c8ee7e77e2acb8c22a2f3fbb8f379a149d7bfd1c8c12767608,13,3.38,-0.8
b3e64a9d3aeed66ec3a3d93af19e86f179dce5126cde02e1b5af5119da9424ce,13,4.77,0.59
7b801eb2bcd3731747f5ab23adcbb3ca5bd53ddc14b790f222fc7c9df940d5ce,13,5,0.82
b867f931c97baa06f2939ae1c221a998e0a9ab15066b194160f1ecd28426b9ed,13,4.38,0.2
e3952ebee9bc17aef24527f8a8c2454ef008be80e98e189d0da4a62604fba56c,13,4.38,0.2
383edfdf04cfcfc1a5db667d812b7ca247f0242ca94e9bb95030950ae0c11396,13,4.15,-0.03
